,0,1,2,3
193,-4.7305684,-0.67455095,-0.28943092,-4.8370256
194,-4.7904553,-0.7880804,-0.037237898,-4.6656427
195,-4.6598244,-0.75524753,0.12248008,-4.525674
196,-4.6913295,-0.72676444,-0.12094999,-4.6926227
197,-4.505405,-0.64623666,0.028688133,-4.5056324
198,-4.380523,-0.46293736,-0.20803314,-4.829989
199,-4.6062202,-0.72467655,-0.0075916955,-4.6312666
200,-4.5276628,-0.53525865,0.010901004,-4.53447
201,-4.5706863,-0.5318688,-0.10411649,-4.617811
202,-4.639911,-0.66866124,-0.19933657,-4.7724347
203,-4.5328903,-0.5559166,-0.21119425,-4.81167
204,-4.666731,-0.6260607,-0.116037846,-4.7820444
205,-4.357417,-0.32491037,-0.117427014,-4.6264577
206,-4.440442,-0.4848454,-0.030175894,-4.6226797
207,-4.5014825,-0.512358,0.18569744,-4.4237604
208,-4.496151,-0.4845784,0.004493065,-4.539929
209,-4.4279056,-0.47629383,-0.072595336,-4.6009674
210,-4.3894157,-0.3199516,-0.2754074,-4.8014665
211,-4.5465026,-0.5057461,0.0018552579,-4.5974994
212,-4.5911326,-0.57426316,-0.13560997,-4.7150397
213,-4.3406487,-0.2713142,-0.14988993,-4.786818
214,-4.561498,-0.6982726,0.07527321,-4.5262156
215,-4.676695,-0.78357893,0.042908803,-4.576688
216,-4.7107735,-0.6113199,-0.009274758,-4.6637115
217,-4.4724674,-0.49380475,-0.15217327,-4.7523837
218,-4.4876723,-0.4919568,-0.07753368,-4.6174293
219,-4.4145823,-0.44202065,-0.16964547,-4.780274
220,-4.5762215,-0.58839726,-0.02790148,-4.622472
221,-4.5947676,-0.55024934,-0.023821415,-4.661123
222,-4.5823007,-0.56440157,-0.031185728,-4.6454744
223,-4.571101,-0.64428794,0.012954015,-4.5551414
224,-4.4839764,-0.45104116,-0.18641421,-4.788528
225,-4.6106215,-0.64725286,-0.10171491,-4.6454864
226,-4.4246664,-0.5017475,-0.035702463,-4.6007843
227,-4.411152,-0.48363423,-0.14234234,-4.724345
228,-4.5113115,-0.47755602,-0.095582195,-4.7274394
229,-4.6991897,-0.78380215,0.15482956,-4.4706445
230,-4.444799,-0.5196122,0.003777864,-4.603493
231,-4.501727,-0.53533375,-0.15679353,-4.7895584
232,-4.6473975,-0.62488335,-0.1733475,-4.810785
233,-4.5695434,-0.594192,-0.1291376,-4.7381763
234,-4.60832,-0.6154947,-0.12904955,-4.7027726
235,-4.611656,-0.6637565,-0.12549046,-4.718653
236,-4.565884,-0.616724,0.005954694,-4.5228224
237,-4.4111333,-0.32166803,-0.22697663,-4.751958
238,-4.5805,-0.5763998,-0.10974939,-4.7480955
239,-4.500475,-0.52218515,-0.0026554242,-4.5911646
240,-4.455899,-0.5712647,0.12929806,-4.4801035
241,-4.6288795,-0.5887896,-0.09513292,-4.764477
242,-4.5194907,-0.521844,-0.20288317,-4.739617
243,-4.6326685,-0.6112964,-0.13101774,-4.619314
244,-4.4945207,-0.5485157,-0.11540047,-4.684168
245,-4.545447,-0.65945214,-0.088403165,-4.7185187
246,-4.557492,-0.5840321,-0.09237604,-4.6950135
247,-4.728221,-0.7356899,-0.08183751,-4.6933413
248,-4.673607,-0.6879118,0.039395913,-4.521636
249,-4.4430575,-0.501703,2.4706125e-05,-4.602842
250,-4.4739194,-0.4923796,0.025701003,-4.522422
251,-4.474195,-0.41012746,-0.10189176,-4.694301
